artist,year,album,track_n,track_title,line,lyric
Taylor Swift,2008/11/11,Fearless,2,Fifteen,21,And your momma's waiting up and you're thinking he's the one
Taylor Swift,2008/11/11,Fearless,2,Fifteen,22,And you're dancing 'round your room when the night ends
Taylor Swift,2008/11/11,Fearless,2,Fifteen,23,When the night ends
Taylor Swift,2008/11/11,Fearless,2,Fifteen,24,Because when you're fifteen and somebody tells you they love you
Taylor Swift,2008/11/11,Fearless,2,Fifteen,25,You're going to believe them
Taylor Swift,2008/11/11,Fearless,2,Fifteen,26,When you're fifteen and your first kiss
Taylor Swift,2008/11/11,Fearless,2,Fifteen,27,Makes your head spin 'round
Taylor Swift,2008/11/11,Fearless,2,Fifteen,28,But in your life you'll do things greater than
Taylor Swift,2008/11/11,Fearless,2,Fifteen,29,Dating the boy on the football team
Taylor Swift,2008/11/11,Fearless,2,Fifteen,30,But I didn't know it at fifteen
Taylor Swift,2008/11/11,Fearless,2,Fifteen,31,When all you wanted was to be wanted
Taylor Swift,2008/11/11,Fearless,2,Fifteen,32,Wish you could go back and tell yourself what you know now
Taylor Swift,2008/11/11,Fearless,2,Fifteen,33,Back then I swore I was going to marry him someday
Taylor Swift,2008/11/11,Fearless,2,Fifteen,34,But I realized some bigger dreams of mine
Taylor Swift,2008/11/11,Fearless,2,Fifteen,35,And Abigail gave everything she had to a boy
Taylor Swift,2008/11/11,Fearless,2,Fifteen,36,Who changed his mind and we both cried
Taylor Swift,2008/11/11,Fearless,2,Fifteen,37,Because when you're fifteen and somebody tells you they love you
Taylor Swift,2008/11/11,Fearless,2,Fifteen,38,You're going to believe them
Taylor Swift,2008/11/11,Fearless,2,Fifteen,39,"And when you're fifteen,don't forget to look before you fall"
Taylor Swift,2008/11/11,Fearless,2,Fifteen,40,I've found time can heal most anything
Taylor Swift,2008/11/11,Fearless,2,Fifteen,41,And you just might find who you're supposed to be
Taylor Swift,2008/11/11,Fearless,2,Fifteen,42,I didn't know who I was supposed to be at fifteen
Taylor Swift,2008/11/11,Fearless,2,Fifteen,43,La la la la la la la la la la
Taylor Swift,2008/11/11,Fearless,2,Fifteen,44,La la la la la la la la la la
Taylor Swift,2008/11/11,Fearless,2,Fifteen,45,La la la la la la
Taylor Swift,2008/11/11,Fearless,2,Fifteen,46,Your very first day
Taylor Swift,2008/11/11,Fearless,2,Fifteen,47,Take a deep breath girl
Taylor Swift,2008/11/11,Fearless,2,Fifteen,48,Take a deep breath as you walk through the doors
Taylor Swift,2008/11/11,Fearless,3,Love Story,1,We were both young when I first saw you
Taylor Swift,2008/11/11,Fearless,3,Love Story,2,"I close my eyes,and the flashback starts"
Taylor Swift,2008/11/11,Fearless,3,Love Story,3,I'm standing there
Taylor Swift,2008/11/11,Fearless,3,Love Story,4,On a balcony in summer air
Taylor Swift,2008/11/11,Fearless,3,Love Story,5,"See the lights,see the party,the ball gowns"
Taylor Swift,2008/11/11,Fearless,3,Love Story,6,See you make your way through the crowd
Taylor Swift,2008/11/11,Fearless,3,Love Story,7,"And say,""hello"""
Taylor Swift,2008/11/11,Fearless,3,Love Story,8,Little did I know
Taylor Swift,2008/11/11,Fearless,3,Love Story,9,"That you were Romeo,you were throwing pebbles"
Taylor Swift,2008/11/11,Fearless,3,Love Story,10,"And my daddy said,""stay away from Juliet"""
Taylor Swift,2008/11/11,Fearless,3,Love Story,11,And I was crying on the staircase
Taylor Swift,2008/11/11,Fearless,3,Love Story,12,"Begging you,""please don't go,"" and I said"
Taylor Swift,2008/11/11,Fearless,3,Love Story,13,"Romeo,take me somewhere we can be alone"
Taylor Swift,2008/11/11,Fearless,3,Love Story,14,"I'll be waiting,all there's left to do is run"
Taylor Swift,2008/11/11,Fearless,3,Love Story,15,You'll be the prince and I'll be the princess
Taylor Swift,2008/11/11,Fearless,3,Love Story,16,"It's a love story baby just say ""yes"""
Taylor Swift,2008/11/11,Fearless,3,Love Story,17,So I sneak out to the garden to see you
Taylor Swift,2008/11/11,Fearless,3,Love Story,18,"We keep quiet,'cause we're dead if they knew"
Taylor Swift,2008/11/11,Fearless,3,Love Story,19,So close your eyes
Taylor Swift,2008/11/11,Fearless,3,Love Story,20,Escape this town for a little while
Taylor Swift,2008/11/11,Fearless,3,Love Story,21,"Cause you were Romeo,I was a scarlet letter"
